# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20190919200303
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
aoml/3901042/profiles/R3901042_220.nc,20190903194901,16.741,-49.855,A,854,AO,20190913140114
aoml/3901042/profiles/R3901042_221.nc,20190913123945,16.765,-49.806,A,854,AO,20190913140114
aoml/3901046/profiles/R3901046_209.nc,20190903145206,-26.778,-75.669,P,854,AO,20190913090054
aoml/3901046/profiles/R3901046_210.nc,20190913075310,-26.901,-75.464,P,854,AO,20190913090054
aoml/3901048/profiles/R3901048_208.nc,20190905222842,-18.467,-85.774,P,854,AO,20190915170239
aoml/3901048/profiles/R3901048_209.nc,20190915151519,-18.603,-85.776,P,854,AO,20190915170239
aoml/3901053/profiles/R3901053_209.nc,20190904155125,-24.623,-90.726,P,854,AO,20190914220032
aoml/3901053/profiles/R3901053_210.nc,20190914085121,-24.447,-90.620,P,854,AO,20190914220032
aoml/3901056/profiles/R3901056_180.nc,20190905084122,-7.442,-86.711,P,854,AO,20190915020032
aoml/3901056/profiles/R3901056_181.nc,20190915003939,-7.503,-87.303,P,854,AO,20190915020032
aoml/3901059/profiles/R3901059_173.nc,20190905093246,-45.671,-76.886,P,854,AO,20190915040039
aoml/3901059/profiles/R3901059_174.nc,20190915022159,-45.240,-77.175,P,854,AO,20190915040039
aoml/3901060/profiles/R3901060_173.nc,20190905035020,-48.542,-97.137,P,854,AO,20190914220033
aoml/3901060/profiles/R3901060_174.nc,20190914205310,-48.416,-97.244,P,854,AO,20190914220033
aoml/3901061/profiles/R3901061_171.nc,20190903121120,-51.704,-79.058,P,854,AO,20190913090056
aoml/3901061/profiles/R3901061_172.nc,20190913074724,-51.669,-79.283,P,854,AO,20190913090057
aoml/3901062/profiles/R3901062_171.nc,20190906100439,-45.566,29.982,I,854,AO,20190916100021
aoml/3901062/profiles/R3901062_172.nc,20190916083511,-45.812,30.255,I,854,AO,20190916100022
aoml/3901063/profiles/R3901063_149.nc,20190903024341,-21.492,-12.256,A,854,AO,20190913030112
aoml/3901063/profiles/R3901063_150.nc,20190913015254,-21.474,-11.861,A,854,AO,20190913030112
aoml/3901064/profiles/R3901064_149.nc,20190903084924,-19.764,5.191,A,854,AO,20190913090059
aoml/3901064/profiles/R3901064_150.nc,20190913070759,-19.992,5.437,A,854,AO,20190913090059
aoml/3901105/profiles/R3901105_150.nc,20190905153158,-37.513,-40.630,A,854,AO,20190915090145
aoml/3901105/profiles/R3901105_151.nc,20190915064159,-36.653,-41.341,A,854,AO,20190915090145
aoml/3901106/profiles/R3901106_226.nc,20190906114410,-29.155,-43.818,A,854,AO,20190916110109
aoml/3901106/profiles/R3901106_227.nc,20190916094219,-29.277,-44.244,A,854,AO,20190917110134
aoml/3901106/profiles/R3901106_228.nc,20190917092759,-29.263,-44.291,A,854,AO,20190917110134
aoml/3901108/profiles/R3901108_149.nc,20190904162718,-22.408,1.412,A,854,AO,20190914090129
aoml/3901108/profiles/R3901108_150.nc,20190914075826,-22.605,1.754,A,854,AO,20190914090129
aoml/3901110/profiles/R3901110_150.nc,20190906160355,-24.186,-29.574,A,854,AO,20190916170119
aoml/3901110/profiles/R3901110_151.nc,20190916133036,-24.346,-29.437,A,854,AO,20190916170120
aoml/3901112/profiles/R3901112_167.nc,20190904043146,-40.917,-54.549,A,854,AO,20190914040039
aoml/3901112/profiles/R3901112_168.nc,20190914022259,-42.352,-52.055,A,854,AO,20190914040039
aoml/3901113/profiles/R3901113_151.nc,20190908021412,-46.937,48.556,I,854,AO,20190918020053
aoml/3901113/profiles/R3901113_152.nc,20190918000231,-47.272,50.404,I,854,AO,20190918020053
aoml/3901114/profiles/R3901114_150.nc,20190904101253,-38.092,-36.638,A,854,AO,20190914030025
aoml/3901114/profiles/R3901114_151.nc,20190914014941,-38.153,-35.930,A,854,AO,20190914030025
aoml/3901116/profiles/R3901116_208.nc,20190915235740,-36.807,-2.523,A,863,AO,20190916020128
aoml/3901122/profiles/R3901122_215.nc,20180725004718,-35.788,-140.155,P,851,AO,20190914170217
aoml/3901122/profiles/R3901122_236.nc,20190218073802,-36.109,-140.304,P,851,AO,20190914170217
aoml/3901122/profiles/R3901122_238.nc,20190310034103,-36.022,-140.876,P,851,AO,20190914170218
aoml/3901122/profiles/R3901122_240.nc,20190329232948,-35.972,-141.471,P,851,AO,20190914170218
aoml/3901122/profiles/R3901122_242.nc,20190418194332,-36.049,-142.026,P,851,AO,20190914170218
aoml/3901122/profiles/R3901122_244.nc,20190508154858,-36.108,-142.472,P,851,AO,20190914170219
aoml/3901122/profiles/R3901122_249.nc,20190627054709,-35.546,-143.207,P,851,AO,20190914170219
aoml/3901122/profiles/R3901122_251.nc,20190717014846,-35.550,-143.501,P,851,AO,20190914170219
aoml/3901122/profiles/R3901122_255.nc,20190825181048,-35.855,-144.166,P,851,AO,20190914170220
aoml/3901122/profiles/R3901122_256.nc,20190904161655,-35.956,-144.360,P,851,AO,20190914170220
aoml/3901122/profiles/R3901122_257.nc,20190914141447,-36.045,-144.598,P,851,AO,20190914170220
aoml/3901124/profiles/R3901124_483.nc,20190601175931,-29.903,-114.466,P,851,AO,20190919090103
aoml/3901124/profiles/R3901124_485.nc,20190611165905,-29.924,-114.296,P,851,AO,20190919090103
aoml/3901124/profiles/R3901124_503.nc,20190909075850,-31.374,-113.721,P,851,AO,20190914090124
aoml/3901124/profiles/R3901124_504.nc,20190914072330,-31.363,-113.591,P,851,AO,20190914090124
aoml/3901124/profiles/R3901124_505.nc,20190919070328,-30.947,-113.466,P,851,AO,20190919090103
aoml/3901126/profiles/R3901126_254.nc,20190906211508,-42.304,-102.932,P,851,AO,20190917020032
aoml/3901126/profiles/R3901126_255.nc,20190916203122,-42.380,-102.951,P,851,AO,20190917020033
aoml/3901148/profiles/R3901148_237.nc,20190915044841,-0.809,-119.569,P,863,AO,20190915070337
aoml/3901149/profiles/R3901149_237.nc,20190918050135,-2.925,-108.855,P,863,AO,20190918070025
aoml/3901150/profiles/R3901150_237.nc,20190919042146,-3.197,-101.452,P,863,AO,20190919050653
aoml/3901155/profiles/R3901155_225.nc,20190917025648,6.198,-88.438,P,863,AO,20190917040114
aoml/3901156/profiles/R3901156_200.nc,20190917034905,16.324,-134.557,P,863,AO,20190917050151
aoml/3901157/profiles/R3901157_237.nc,20190914062654,-0.098,-142.111,P,863,AO,20190914070207
aoml/3901159/profiles/R3901159_254.nc,20190110012847,0.707,-105.507,P,853,AO,20190912211520
aoml/3901163/profiles/R3901163_285.nc,20190908221528,0.618,-103.968,P,853,AO,20190918220029
aoml/3901163/profiles/R3901163_286.nc,20190918182728,-0.488,-104.942,P,853,AO,20190918220029
aoml/3901164/profiles/R3901164_284.nc,20190905152111,1.149,-94.969,P,853,AO,20190915170238
aoml/3901164/profiles/R3901164_285.nc,20190915131026,1.581,-95.891,P,853,AO,20190915170239
aoml/3901165/profiles/R3901165_200.nc,20190917013306,-7.701,-113.251,P,863,AO,20190917020033
aoml/3901169/profiles/R3901169_201.nc,20190916021149,-10.229,-98.095,P,863,AO,20190916120027
aoml/3901171/profiles/R3901171_209.nc,20190913024226,0.736,-134.400,P,863,AO,20190913040037
aoml/3901178/profiles/R3901178_193.nc,20190919043726,6.222,-93.599,P,863,AO,20190919070027
aoml/3901179/profiles/R3901179_192.nc,20190913041820,5.462,-107.403,P,863,AO,20190913050020
aoml/3901181/profiles/R3901181_201.nc,20190916034925,-9.944,-83.201,P,863,AO,20190916050022
aoml/3901183/profiles/R3901183_201.nc,20190915060252,-12.016,-93.906,P,863,AO,20190915070338
aoml/3901184/profiles/R3901184_201.nc,20190917035705,-6.416,-87.776,P,863,AO,20190917050158
aoml/3901185/profiles/R3901185_201.nc,20190915041318,-15.541,-76.761,P,863,AO,20190915050042
aoml/3901186/profiles/R3901186_201.nc,20190919061614,-3.306,-106.324,P,863,AO,20190919070026
aoml/3901187/profiles/R3901187_201.nc,20190917072441,-12.519,-123.203,P,863,AO,20190917090038
aoml/3901188/profiles/R3901188_201.nc,20190918065201,-6.110,-94.188,P,863,AO,20190918090111
aoml/3901194/profiles/R3901194_162.nc,20190919042951,-4.891,-102.620,P,863,AO,20190919050655
aoml/3901199/profiles/R3901199_156.nc,20190918050427,-21.510,-117.051,P,863,AO,20190918070026
aoml/3901200/profiles/R3901200_119.nc,20190919014639,-20.100,-88.507,P,863,AO,20190919030024
aoml/3901203/profiles/R3901203_128.nc,20190917051936,2.204,-109.854,P,863,AO,20190917070131
aoml/3901204/profiles/R3901204_167.nc,20190907170031,-5.854,-106.079,P,853,AO,20190917190211
aoml/3901204/profiles/R3901204_168.nc,20190917170059,-5.918,-106.199,P,853,AO,20190917190211
aoml/3901205/profiles/R3901205_167.nc,20190909065002,-5.634,-103.767,P,853,AO,20190919090104
aoml/3901205/profiles/R3901205_168.nc,20190919061935,-5.396,-103.951,P,853,AO,20190919090104
aoml/3901209/profiles/R3901209_166.nc,20190906033601,-6.412,-122.865,P,853,AO,20190916070040
aoml/3901209/profiles/R3901209_167.nc,20190916033117,-6.619,-123.249,P,853,AO,20190916070041
aoml/3901211/profiles/R3901211_160.nc,20190903125246,-46.376,-29.999,A,853,AO,20190913170136
aoml/3901211/profiles/R3901211_161.nc,20190913131338,-45.299,-29.684,A,853,AO,20190913170137
aoml/3901212/profiles/R3901212_160.nc,20190905185114,-50.303,-86.540,P,853,AO,20190915220651
aoml/3901212/profiles/R3901212_161.nc,20190915193252,-50.326,-86.638,P,853,AO,20190915220652
aoml/3901214/profiles/R3901214_160.nc,20190902203017,-56.581,-81.401,P,853,AO,20190912215333
aoml/3901214/profiles/R3901214_161.nc,20190912202637,-56.576,-81.787,P,853,AO,20190912215333
aoml/3901215/profiles/R3901215_160.nc,20190906141551,-50.136,-85.191,P,853,AO,20190916170112
aoml/3901215/profiles/R3901215_161.nc,20190916134513,-50.330,-85.071,P,853,AO,20190916170113
aoml/3901216/profiles/R3901216_160.nc,20190904112527,-43.350,-78.829,P,853,AO,20190914120053
aoml/3901216/profiles/R3901216_161.nc,20190914103340,-43.377,-78.682,P,853,AO,20190914120054
aoml/3901217/profiles/R3901217_160.nc,20190907072315,-45.120,-80.704,P,853,AO,20190917090039
aoml/3901217/profiles/R3901217_161.nc,20190917073109,-45.175,-80.550,P,853,AO,20190917090039
aoml/3901218/profiles/R3901218_160.nc,20190906225610,-50.638,-87.892,P,853,AO,20190917000031
aoml/3901218/profiles/R3901218_161.nc,20190916224750,-50.582,-87.693,P,853,AO,20190917000031
aoml/3901219/profiles/R3901219_091.nc,20190902212142,37.836,-53.608,A,854,AO,20190912215348
aoml/3901219/profiles/R3901219_092.nc,20190912195127,36.610,-53.751,A,854,AO,20190912215348
aoml/3901220/profiles/R3901220_150.nc,20190906005648,-38.730,-43.285,A,854,AO,20190916020129
aoml/3901220/profiles/R3901220_151.nc,20190915231612,-38.960,-41.130,A,854,AO,20190916020129
aoml/3901222/profiles/R3901222_151.nc,20190909195146,-44.182,52.956,I,854,AO,20190919190028
aoml/3901222/profiles/R3901222_152.nc,20190919180112,-44.500,53.444,I,854,AO,20190919190028
aoml/3901228/profiles/R3901228_150.nc,20190904131339,-35.801,-3.387,A,854,AO,20190914070223
aoml/3901228/profiles/R3901228_151.nc,20190914050657,-35.958,-3.235,A,854,AO,20190914070223
aoml/3901229/profiles/R3901229_151.nc,20190918205119,-45.655,1.663,A,854,AO,20190918220032
aoml/3901231/profiles/R3901231_133.nc,20190904071701,-3.921,-83.381,P,854,AO,20190914020031
aoml/3901231/profiles/R3901231_134.nc,20190913235424,-3.832,-83.327,P,854,AO,20190914020031
aoml/3901233/profiles/R3901233_132.nc,20190909140024,-1.512,-97.279,P,854,AO,20190919140111
aoml/3901233/profiles/R3901233_133.nc,20190919123106,-1.414,-97.417,P,854,AO,20190919140111
aoml/3901234/profiles/R3901234_133.nc,20190908233926,-4.098,-88.735,P,854,AO,20190918170115
aoml/3901234/profiles/R3901234_134.nc,20190918160611,-3.982,-88.937,P,854,AO,20190918170116
aoml/3901236/profiles/R3901236_095.nc,20190908140611,21.628,-33.584,A,854,AO,20190918140022
aoml/3901236/profiles/R3901236_096.nc,20190918123739,21.760,-33.252,A,854,AO,20190918140022
aoml/3901237/profiles/R3901237_096.nc,20190903080416,-19.960,-35.480,A,854,AO,20190913090106
aoml/3901237/profiles/R3901237_097.nc,20190913065600,-20.534,-35.420,A,854,AO,20190913090106
aoml/3901240/profiles/R3901240_031.nc,20171122155209,-26.512,-41.711,A,854,AO,20190913220052
aoml/3901240/profiles/R3901240_032.nc,20171202141740,-26.553,-41.474,A,854,AO,20190913220052
aoml/3901240/profiles/R3901240_033.nc,20171212125652,-26.569,-41.400,A,854,AO,20190913220052
aoml/3901240/profiles/R3901240_094.nc,20190813162930,-16.618,-37.929,A,854,AO,20190913190317
aoml/3901240/profiles/R3901240_095.nc,20190823145545,-16.647,-37.883,A,854,AO,20190913190317
aoml/3901240/profiles/R3901240_096.nc,20190902131631,-16.824,-37.837,A,854,AO,20190913190317
aoml/3901241/profiles/R3901241_094.nc,20190814040725,-17.025,-34.711,A,854,AO,20190913190318
aoml/3901241/profiles/R3901241_095.nc,20190824030045,-17.404,-34.795,A,854,AO,20190913190318
aoml/3901241/profiles/R3901241_096.nc,20190903015738,-17.632,-34.920,A,854,AO,20190913030125
aoml/3901241/profiles/R3901241_097.nc,20190913010603,-18.069,-34.735,A,854,AO,20190913030125
aoml/3901242/profiles/R3901242_096.nc,20190904212635,-4.765,-30.486,A,854,AO,20190914220035
aoml/3901242/profiles/R3901242_097.nc,20190914183200,-4.817,-30.222,A,854,AO,20190914220035
aoml/3901243/profiles/R3901243_159.nc,20190907082043,-10.196,-80.593,P,854,AO,20190917090041
aoml/3901243/profiles/R3901243_160.nc,20190917060123,-10.507,-80.598,P,854,AO,20190917090042
aoml/3901244/profiles/D3901244_044.nc,20160509225900,-28.483,-119.814,P,853,AO,20190915062230
aoml/3901244/profiles/D3901244_049.nc,20160627105242,-28.587,-119.968,P,853,AO,20190915062233
aoml/3901244/profiles/D3901244_050.nc,20160707033956,-28.543,-120.017,P,853,AO,20190915062235
aoml/3901244/profiles/D3901244_061.nc,20161005125925,-27.880,-119.688,P,853,AO,20190915062243
aoml/3901244/profiles/D3901244_075.nc,20161226010208,-27.101,-118.954,P,853,AO,20190915062252
aoml/3901244/profiles/D3901244_079.nc,20170114114519,-27.253,-118.914,P,853,AO,20190915062256
aoml/3901244/profiles/D3901244_082.nc,20170125082531,-27.588,-119.114,P,853,AO,20190915062258
aoml/3901244/profiles/R3901244_186.nc,20190709072934,-30.040,-133.695,P,853,AO,20190915070355
aoml/3901244/profiles/R3901244_192.nc,20190905123732,-28.969,-134.962,P,853,AO,20190915070355
aoml/3901244/profiles/R3901244_193.nc,20190915051149,-28.778,-135.396,P,853,AO,20190916170119
aoml/3901244/profiles/R3901244_194.nc,20190916145828,-28.762,-135.482,P,853,AO,20190916170119
aoml/3901245/profiles/D3901245_010.nc,20160221145353,-46.295,-98.891,P,853,AO,20190915051542
aoml/3901245/profiles/D3901245_028.nc,20160819181408,-46.609,-103.447,P,853,AO,20190915051554
aoml/3901245/profiles/D3901245_030.nc,20160908181350,-46.912,-103.883,P,853,AO,20190915051556
aoml/3901245/profiles/D3901245_033.nc,20161008192327,-46.770,-104.618,P,853,AO,20190915051559
aoml/3901245/profiles/D3901245_038.nc,20161028214921,-46.542,-105.599,P,853,AO,20190915051602
aoml/3901245/profiles/R3901245_120.nc,20190128002359,-46.809,-101.958,P,853,AO,20190915070400
aoml/3901245/profiles/R3901245_129.nc,20190428022704,-46.257,-102.860,P,853,AO,20190915070400
aoml/3901245/profiles/R3901245_131.nc,20190518024213,-46.296,-103.787,P,853,AO,20190915070400
aoml/3901245/profiles/R3901245_142.nc,20190905043133,-45.461,-105.988,P,853,AO,20190915070401
aoml/3901245/profiles/R3901245_143.nc,20190915043005,-45.404,-106.160,P,853,AO,20190915070401
aoml/3901247/profiles/R3901247_111.nc,20190908015933,-8.391,-111.265,P,853,AO,20190917190215
aoml/3901247/profiles/R3901247_112.nc,20190917171928,-8.246,-111.337,P,853,AO,20190917190215
aoml/3901248/profiles/R3901248_070.nc,20181028135731,-10.016,-110.776,P,853,AO,20190913000053
aoml/3901248/profiles/R3901248_071.nc,20181107131138,-10.080,-110.995,P,853,AO,20190913000053
aoml/3901248/profiles/R3901248_101.nc,20190902231138,-9.207,-112.355,P,853,AO,20190913000053
aoml/3901248/profiles/R3901248_102.nc,20190912223320,-9.585,-112.430,P,853,AO,20190913000053
aoml/3901249/profiles/R3901249_075.nc,20181217195425,-12.531,-114.455,P,853,AO,20190913030122
aoml/3901249/profiles/R3901249_088.nc,20190426114845,-11.761,-114.984,P,853,AO,20190913030122
aoml/3901249/profiles/R3901249_089.nc,20190506104600,-11.738,-114.839,P,853,AO,20190913030123
aoml/3901249/profiles/R3901249_090.nc,20190516094906,-11.963,-114.782,P,853,AO,20190913030123
aoml/3901249/profiles/R3901249_091.nc,20190526085609,-12.215,-114.781,P,853,AO,20190913030123
aoml/3901249/profiles/R3901249_095.nc,20190705064557,-13.166,-115.168,P,853,AO,20190913030123
aoml/3901249/profiles/R3901249_101.nc,20190903020857,-11.915,-114.523,P,853,AO,20190913030124
aoml/3901249/profiles/R3901249_102.nc,20190913012410,-11.965,-114.234,P,853,AO,20190913030124
aoml/3901251/profiles/R3901251_075.nc,20181217234412,-20.487,-113.341,P,853,AO,20190913120051
aoml/3901251/profiles/R3901251_082.nc,20190225203953,-20.522,-112.850,P,853,AO,20190913120051
aoml/3901251/profiles/R3901251_086.nc,20190406190946,-20.694,-112.742,P,853,AO,20190913120052
aoml/3901251/profiles/R3901251_087.nc,20190416182255,-20.717,-112.867,P,853,AO,20190913120052
aoml/3901251/profiles/R3901251_096.nc,20190715135259,-20.643,-114.671,P,853,AO,20190913120052
aoml/3901251/profiles/R3901251_101.nc,20190903110757,-20.738,-115.754,P,853,AO,20190913120053
aoml/3901251/profiles/R3901251_102.nc,20190913102529,-20.827,-115.964,P,853,AO,20190913120053
aoml/3901252/profiles/R3901252_070.nc,20181028171525,-21.288,-103.863,P,853,AO,20190912215355
aoml/3901252/profiles/R3901252_075.nc,20181217144634,-21.800,-103.218,P,853,AO,20190912215355
aoml/3901252/profiles/R3901252_097.nc,20190725002411,-21.612,-99.211,P,853,AO,20190912215356
aoml/3901252/profiles/R3901252_099.nc,20190813223422,-21.594,-98.470,P,853,AO,20190912215356
aoml/3901252/profiles/R3901252_101.nc,20190902204310,-21.789,-98.191,P,853,AO,20190912215357
aoml/3901252/profiles/R3901252_102.nc,20190912194850,-21.843,-98.135,P,853,AO,20190912215357
aoml/3901253/profiles/R3901253_074.nc,20181101090106,-20.632,-101.439,P,853,AO,20190918020057
aoml/3901253/profiles/R3901253_082.nc,20190120093127,-20.866,-100.918,P,853,AO,20190918020057
aoml/3901253/profiles/R3901253_105.nc,20190907113713,-20.390,-98.749,P,853,AO,20190917140226
aoml/3901253/profiles/R3901253_106.nc,20190917113628,-20.253,-98.818,P,853,AO,20190917140226
aoml/3901254/profiles/R3901254_128.nc,20190918044836,3.362,-120.656,P,863,AO,20190918070027
aoml/3901255/profiles/R3901255_098.nc,20190913011618,-33.235,-80.075,P,863,AO,20190913020047
aoml/3901256/profiles/R3901256_096.nc,20190919012224,-32.540,-74.324,P,863,AO,20190919020115
aoml/3901261/profiles/R3901261_257.nc,20190911051055,1.274,-83.090,P,854,AO,20190916090051
aoml/3901261/profiles/R3901261_258.nc,20190916055119,1.446,-82.730,P,854,AO,20190916090051
aoml/3901262/profiles/R3901262_257.nc,20190911195527,-2.767,-89.436,P,854,AO,20190917020035
aoml/3901262/profiles/R3901262_258.nc,20190916203453,-2.838,-89.604,P,854,AO,20190917020035
aoml/3901263/profiles/R3901263_257.nc,20190911101116,1.639,-83.194,P,854,AO,20190916140144
aoml/3901263/profiles/R3901263_258.nc,20190916105048,1.784,-82.935,P,854,AO,20190916140144
aoml/3901264/profiles/R3901264_261.nc,20190907161700,1.606,-88.268,P,854,AO,20190912215349
aoml/3901264/profiles/R3901264_262.nc,20190912165558,1.377,-87.990,P,854,AO,20190917190212
aoml/3901264/profiles/R3901264_263.nc,20190917173739,1.293,-87.618,P,854,AO,20190917190212
aoml/3901266/profiles/R3901266_257.nc,20190911222033,-2.511,-87.386,P,854,AO,20190917000031
aoml/3901266/profiles/R3901266_258.nc,20190916225226,-2.311,-87.487,P,854,AO,20190917000032
aoml/3901268/profiles/R3901268_105.nc,20190903155037,-23.477,-95.084,P,853,AO,20190913170139
aoml/3901268/profiles/R3901268_106.nc,20190913144234,-23.719,-94.854,P,853,AO,20190913170139
aoml/3901269/profiles/R3901269_107.nc,20190905174827,-18.426,-84.353,P,853,AO,20190915190250
aoml/3901269/profiles/R3901269_108.nc,20190915163359,-18.152,-83.923,P,853,AO,20190915190251
aoml/3901270/profiles/R3901270_107.nc,20190906132900,-22.279,-82.730,P,853,AO,20190916140144
aoml/3901270/profiles/R3901270_108.nc,20190916123827,-22.477,-82.852,P,853,AO,20190916140145
aoml/3901271/profiles/R3901271_109.nc,20190830094731,-22.284,-77.794,P,853,AO,20190919100023
aoml/3901271/profiles/R3901271_110.nc,20190909091432,-22.234,-77.306,P,853,AO,20190919110023
aoml/3901271/profiles/R3901271_111.nc,20190919084752,-22.190,-77.050,P,853,AO,20190919110023
aoml/3901272/profiles/R3901272_105.nc,20190903112305,-19.861,-87.280,P,853,AO,20190913120053
aoml/3901272/profiles/R3901272_106.nc,20190913100324,-19.518,-87.445,P,853,AO,20190913120054
